dc.publisher.place;dc.type.referee;dc.publisher.country;item.collection;item.openaireRights;dc.subject.keywordsita;dc.language.iso;dc.subject.keywords;dc.identifier.uri;dc.date.issued;dc.type.full;dc.relation.ispartofbook;item.journal.title;dc.title;dc.relation.medium;dc.description.numberofauthors;dc.publisher.name;dc.authority.people;dc.type.circulation;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;ita;scuole di design;http://hdl.handle.net/11311/746171;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;OTTAGONO;Food Practice nelle Scuole di Design del mondo;-0;1;-0;COLLINA, LUISA MARIA VIRGINIA;-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng;-0;http://hdl.handle.net/11311/749801;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CRAFT + DESIGN ENQUIRY;Crafting social innovators: Designing collaborative, participative, networked solutions in urban contexts;-0;2;-0;"MORTATI, MARZIA;VILLARI, BEATRICE";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;-0;http://hdl.handle.net/11311/758840;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;IX en IX Neuf en Neuf – Boutique Cartier Milano, Bruno Moinard;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;-0;http://hdl.handle.net/11311/758841;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CODE;Work in progress - Carthartt – Moscow Russia, Andrea Caputo;-0;1;-0;GEROSA, GIULIA MARIA;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/758856;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Pechino;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;Candidate site generation; Gateway location; Hazardous material transportation; Risk mitigation;http://hdl.handle.net/11311/758919;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DISCRETE APPLIED MATHEMATICS;The Gateway Location Problem: Assessing the impact of candidate site selection policies;-0;3;-0;"BRUGLIERI, MAURIZIO;P. Cappanera;M. Nonato";-0;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759163;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;MODULO;Arredo degli spazi esterni e qualità urbana - Intervista;-0;2;-0;"GEROSA, GIULIA MARIA;DAGLIO, LAURA";-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759177;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Madrid;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759179;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Las Vegas;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759180;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Città del Messico;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759181;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Miami;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759182;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Lisbona;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759183;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Mosca;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759184;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Hannover;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/759185;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;IL SOLE 24 ORE;Norman Foster;-0;1;-0;COLOMBI, CHIARA;-0;;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/760658;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;AIS / DESIGN;The look of the city: per una storia italiana sul design degli eventi olimpici. I casi di Cortina 1956 e Torino 2006.;ELETTRONICO;2;-0;"GUIDA, FRANCESCO ERMANNO;GUNETTI, LUCIANA";-0;;;;;;;;;;;;;;
-0;Esperti non anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/761853;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CINERGIE;Enhancing the crowd. Audience e creatività diffusa nei processi produttivi audiovisivi;-0;3;-0;"CIANCIA, MARIANA;K. Goldoni;MATTANA, WALTER";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;comunicazione del territorio, esperienza di gioco, approccio ludico, interazione sociale, gioco pervasivo;http://hdl.handle.net/11311/761883;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CONVERGÊNCIAS;Un approccio ludico alla comunicazione delle identità locali;ELETTRONICO;1;-0;MARIANI, ILARIA;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Leonardo; Battaglia d'Anghiari; Tavola Doria; Giovan Francesco Rustici;http://hdl.handle.net/11311/762041;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RACCOLTA VINCIANA;La Tavola Doria dalla Battaglia d'Anghiari di Leonardo: un riesame;-0;1;-0;MARANI, PIETRO;-0;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Bramantino; restauri; provenienza;http://hdl.handle.net/11311/762042;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RACCOLTA VINCIANA;Per la Crocifissione di Bramantino: qualche appunto dopo la Mostra;-0;1;-0;MARANI, PIETRO;-0;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;public services; service evaluation; service design;http://hdl.handle.net/11311/762067;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SWEDISH DESIGN RESEARCH JOURNAL;Evaluation by design for public services. Exploring the need of a culture of service assessment;ELETTRONICO;3;-0;"MAFFEI, STEFANO;VILLARI, BEATRICE;FOGLIENI, FRANCESCA";-0;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Urban Game; Game Design; Game Studies;http://hdl.handle.net/11311/762101;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ELUDAMOS;Urban Games to Design the Augmented City;-0;2;-0;"BERTOLO, MARESA;DE LUCA, VANESSA";-0;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/762123;2011;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;INTERNATIONAL JOURNAL OF COMPUTER RESEARCH;Example of clinical applications of wearable monitoring system;-0;5;-0;"ANDREONI, GIUSEPPE;BERNABEI, MICHEL;PEREGO, PAOLO;A. Barichello;PICCINI, LUCA";-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Product Design; Industrial Design; Design; Design Research; Strategic Design; SMES IN DEVELOPING COUNTRIES; Smes; Emerging Markets; Design-driven  Innovation;http://hdl.handle.net/11311/762333;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE JOURNAL OF DESIGN STRATEGIES;Design as Value Catalyst for SMEs in Emerging Contexts: The Case of Guadalajara, Mexico.;STAMPA;3;-0;"CELI, MANUELA;R. Iñiguez Flores;L. Mata Garcia";-0;;;;;;
-0;Nessuno;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/762426;2010;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GIORNALE ITALIANO DI MEDICINA DEL LAVORO ED ERGONOMIA;La valutazione del rischio da sovraccarico biomeccanico in edilizia: preliminari di uno studio in corso;-0;4;-0;"BURATTI, GIORGIO;M. SANTIN;L. DELLERA;G. MOSCONI";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;-0;none;-0;ita;-0;http://hdl.handle.net/11311/762428;2011;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GIORNALE ITALIANO DI MEDICINA DEL LAVORO ED ERGONOMIA;L’attività di intonacatura manuale: valutazione del sovraccarico biomeccanico degli arti superiori e del dispendio energetico;-0;6;-0;"BURATTI, GIORGIO;M. SANTINI;L. DELLERA;M. BRESCIANI;M. M. RIVA;G. MOSCONI";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/762442;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GIORNALE ITALIANO DI MEDICINA DEL LAVORO ED ERGONOMIA;La movimentazione manuale dei carichi all’interno di una stazione aeroportuale adibita alla logistica;-0;1;-0;BURATTI, GIORGIO;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/762443;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GIORNALE ITALIANO DI MEDICINA DEL LAVORO ED ERGONOMIA;Valutazione ergonomica nell’attività di montaggio in linea di trattori;-0;2;-0;"BURATTI, GIORGIO;L. Dellera";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/762444;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GIORNALE ITALIANO DI MEDICINA DEL LAVORO ED ERGONOMIA;Sovraccarico biomeccanico degli arti superiori e dispendio energetico nelle attività di costruzione tavolati e intonacatura in edilizia;-0;4;-0;"BURATTI, GIORGIO;L. Dellera;M. Santini;G. Mosconi";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/762445;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GIORNALE ITALIANO DI MEDICINA DEL LAVORO ED ERGONOMIA;Valutazione ergonomica di attività caratteristica della filiera del Grana Padano;-0;4;-0;"BURATTI, GIORGIO;L. Dellera;M. Santini;G. Mosconi";-0;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/763329;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;STORICAMENTE;Musei, fruizione culturale e tecnologie. Luoghi, persone, storie;ELETTRONICO;1;-0;SPALLAZZO, DAVIDE;-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;Cheryl Buckley; Design Studies; Gender Studies; design history;http://hdl.handle.net/11311/763908;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PAD;Intervista a Cheryl Buckley;ELETTRONICO;1;-0;FERRARA, MARIA RITA;-0;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/764503;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PLANUM;Historical-virtual reconstruction of an Italian Garden. Imagining the past of Villa lo Zerbino;ELETTRONICO;2;-0;"A. Toth;SPALLAZZO, DAVIDE";-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;Key words: theory; practice; experience; context verbal; visual.;http://hdl.handle.net/11311/764725;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;STRATEGIC DESIGN RESEARCH JOURNAL;Research for design education: some topics;-0;1;-0;PENATI, ANTONELLA VALERIA;-0;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;disruption in education; undisciplined design; trans-disciplinarity in design; design education;http://hdl.handle.net/11311/764740;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;STRATEGIC DESIGN RESEARCH JOURNAL;"From Trans-disciplinary to Undisciplined Design Learning:
Educating through/to Disruption";ELETTRONICO;3;-0;"CELASCHI, FLAVIANO;E. Formia;LUPO, ELEONORA";-0;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;smart heritage; diffused museum; dgital and mobile technologies; design for cultural heritage;http://hdl.handle.net/11311/764744;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;THE INTERNATIONAL JOURNAL OF THE INCLUSIVE MUSEUM;"Towards a ""Smart Heritage"" as Future Diffused Museums: Design and Communication Technologies to Innovate the Experience of the Cultural Patrimony in Smart Cities";ELETTRONICO;2;-0;"LUPO, ELEONORA;OZDIL, ECE";-0;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;design; design per i beni culturali; beni culturali; sviluppo locale; design per lo sviluppo locale; impresa culturale; eventi culturali; banche dati per i beni culturali; light design per i beni culturali; immagine coordinata per territorio e istituzioni culturali;http://hdl.handle.net/11311/764745;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;I + DISEÑO;Design e beni culturali: creare sistemi di valore per connettere cultura, luoghi, conoscenza, comunità, impresa;-0;1;-0;LUPO, ELEONORA;-0;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;-0;http://hdl.handle.net/11311/765347;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;CHALLENGES;Live Piloting and Prototyping Services;-0;2;-0;"RIZZO, FRANCESCA;CANTU', DARIA";-0;;;;;;;;;;;;;;
-0;Sì, ma tipo non specificato;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;Food Design; service design;http://hdl.handle.net/11311/765680;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;OTTAGONO;F come Food Design. Intorno al cibo / Around Food;STAMPA;2;-0;"MERONI, ANNA;CORUBOLO, MARTA";-0;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;design strategies;http://hdl.handle.net/11311/765699;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN ISSUES;Design Strategies in Different Narrative Frames;ELETTRONICO;2;-0;"ZURLO, FRANCESCO;CAUTELA, CABIRIO";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/openAccess;-0;eng;-0;http://hdl.handle.net/11311/765703;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN ISSUES;Design and Innovation: How Many Ways?;ELETTRONICO;4;-0;Cabirio Cautela;Alessandro Deserti;Francesca Rizzo;Francesco Zurlo;-0;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;xilografia; editoria d'arte; simbolismo; astrazione;http://hdl.handle.net/11311/768884;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;RICERCHE DI STORIA DELL'ARTE;"Edward Gordon Craig e Firenze. ""The whole city is a stage mounted with scenes of loveliness""";STAMPA;1;-0;MAZZANTI, ANNA;-0;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;-0;http://hdl.handle.net/11311/768887;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ABITARE;Umberto Riva Casa Righi Milano;-0;1;-0;FINESSI, GIUSEPPE;-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;eng;Angelo Mangiarotti;http://hdl.handle.net/11311/768888;2012;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DOMUS;Angelo Mangiarotti 1921-2012;-0;1;-0;FINESSI, GIUSEPPE;-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;-0;http://hdl.handle.net/11311/771894;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;OTTAGONO;K come Knit Design. Ovvero Progettare Con Un Filo;ELETTRONICO;1;-0;CONTI, GIOVANNI MARIA;-0;;;;;;;;;;;;;
-0;Esperti anonimi;-0;-0;none;-0;eng;-0;http://hdl.handle.net/11311/772530;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SCREEN CITY;Photosensitive Architecture. The Luminous Landscapes of Computers and Screens;ELETTRONICO;1;-0;BARBARA, ANNA;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;DMI;http://hdl.handle.net/11311/773314;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DESIGN MANAGEMENT REVIEW;Defining the Role of Service Design in Healthcare;ELETTRONICO;5;-0;"Giulia Teso;CEPPI, GIULIO;Annarita Furlanetto;Claudio Dario;Gianluigi Scannapieco";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;spa;-0;http://hdl.handle.net/11311/775124;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PÁTIO;A Escola como um espaco de complexidade flexivel;STAMPA;1;-0;CEPPI, GIULIO;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/775126;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;L'IMPRESA;Ispiriamoci al modello KmZero Road;STAMPA;1;-0;CEPPI, GIULIO;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/775127;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;L'IMPRESA;Spa Urbane. Nuovo rituale collettivo;STAMPA;1;-0;CEPPI, GIULIO;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Merci pericolose;http://hdl.handle.net/11311/778116;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;LE STRADE;Merci pericolose sotto controllo;STAMPA;4;-0;"BORGHETTI, FABIO;GANDINI, PAOLO;IULIANO, ROSANNA;Bonura, Luca";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;-0;http://hdl.handle.net/11311/786327;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;HARVARD BUSINESS REVIEW ITALIA;Come far ripartire lo sviluppo nel settore delle infrastrutture e dei trasporti;-0;2;-0;"PONTI, MARCO GUIDO;BERIA, PAOLO";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;none;-0;eng ita;eng;-0;http://hdl.handle.net/11311/798321;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;DOMUS;Il design italiano oltre le crisi. Autarchia, austerità, autoproduzione;-0;1;-0;FINESSI, GIUSEPPE;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;spa;Sinestesia; Colore; Tipografia;http://hdl.handle.net/11311/824352;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARTECITTÀ SYNESTHESIA JOURNAL;Sinestesia para el diseño de la comunicación;-0;1;-0;RICCO', DINA;-0;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;spa;-0;http://hdl.handle.net/11311/824353;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;ARTECITTÀ SYNESTHESIA JOURNAL;Nota Editorial;-0;2;-0;"F. Acuyo;RICCO', DINA";-0;;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;-0;http://hdl.handle.net/11311/824790;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PAD;Intervista a Francisco Gomez Paz;ELETTRONICO;1;-0;FERRARA, MARIA RITA;-0;;;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;-0;http://hdl.handle.net/11311/824791;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PAD;Intervista a Odoardo Fioravanti;-0;1;-0;FERRARA, MARIA RITA;-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;-0;http://hdl.handle.net/11311/824794;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;HOME;Tessuti che cambiano colore. Scrive l'esperto;STAMPA;1;-0;FERRARA, MARIA RITA;-0;;;;;;;;;;;;;
-0;Comitato scientifico;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng;"color design; place-visualizing toolkit; Conservation/historic areas; local character assessment; General Meta-Knowledge, Knowledge Engineering Models, Knowledge Representation Framework, KRF, Problem Solving Systems";http://hdl.handle.net/11311/824806;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;SPANDREL: JOURNAL OF SCHOOL OF PLANNING AND ARCHITECTURE, NEW DIMENSIONS IN RESEARCH OF ENVIRONMENTS FOR LIVING;Design of historic urban landscapes. Color as place-identity assessment and visualization;STAMPA;1;-0;AMORUSO, GIUSEPPE;-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;sistemi propulsione; nautica;http://hdl.handle.net/11311/824926;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Propulsione azimutale, quali sfide;STAMPA;2;-0;"RATTI, ANDREA;ERCOLI, SEBASTIANO";-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Yacht Design; Nautica;http://hdl.handle.net/11311/824927;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Tenderlimo e Tenderopen Htm;STAMPA;2;-0;"RATTI, ANDREA;ERCOLI, SEBASTIANO";-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Yacht design; Nautica;http://hdl.handle.net/11311/824928;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Zero Gravity;STAMPA;2;-0;"RATTI, ANDREA;ERCOLI, SEBASTIANO";-0;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;Yacht constrction;http://hdl.handle.net/11311/824929;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;NAUTECH;Costruire una barca. Un gioco da ragazzi;STAMPA;2;-0;"RATTI, ANDREA;ERCOLI, SEBASTIANO";-0;;;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;eng;Infusion technique; Yacht constrction;http://hdl.handle.net/11311/824933;2013;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;COMPOSITI MAGAZINE;Processo infusivi per uno scafo in biocomposito;STAMPA;4;-0;"RATTI, ANDREA;FERRETTI, CRISTIAN;Andrea Crucianelli;Gianluca Massaccesi";-0;;;;;;;;;;;;
-0;Nessuno;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;ita;accessibilità; Situazioni di Emergenza; sicurezza ferroviaria; Gis;http://hdl.handle.net/11311/825729;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;GEOMEDIA;Tecnologie GIS per l’analisi dell’accessibilità ferroviaria in emergenza;STAMPA;2;-0;"BORGHETTI, FABIO;Malavasi, Gabriele";-0;;;;;;;;;;;
-0;Esperti anonimi;-0;01.1 Articolo in Rivista;info:eu-repo/semantics/closedAccess;-0;eng ita;ita;temporary living; strategic design; product design; sustainability; design for emergency; mobile housing;http://hdl.handle.net/11311/825733;2014;01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista;-0;PAD;Design and new trends in temporary living for emergencies and nomadism / Design per l’abitare provvisorio tra emergenze, nomadismi e nuovi trend;ELETTRONICO;1;-0;PARENTE, MARINA;-0;;;;;;;;
