dc.relation.ispartofbook,dc.subject.keywordsita,dc.description.allpeople,dc.type.full,dc.type.circulation,dc.type.referee,dc.date.issued,dc.publisher.country,item.journal.title,item.openaireRights,dc.relation.medium,dc.publisher.name,dc.identifier.uri,dc.publisher.place,dc.subject.keywords,item.collection,dc.description.numberofauthors,dc.language.iso,dc.title
-0,-0,"Bruglieri, Maurizio; Pezzella, Ferdinando; Pisacane, Ornella; Suraci, Stefano",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2015,-0,ELECTRONIC NOTES IN DISCRETE MATHEMATICS,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/986622,-0,-0,01.1 Articolo in Rivista,4,eng,A variable neighborhood search branching for the electric vehicle routing problem with time windows
-0,-0,"Bruglieri, Maurizio; Gerzelj, Eliane; Guenzani, Andrea; Maja, Roberto; Rosa, Rodrigo de Alvarenga",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2015,-0,ELECTRONIC NOTES IN DISCRETE MATHEMATICS,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/986629,-0,-0,01.1 Articolo in Rivista,5,eng,Solving the 3-D yard allocation problem for break bulk cargo via variable neighborhood search branching
-0,-0,"Scuri, Sabrina; Calabi, DANIELA ANNA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2015,-0,STRATEGIC DESIGN RESEARCH JOURNAL,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/986999,-0,"communication design, local identity, cultural landscape, experience-based tourism",01.1 Articolo in Rivista,2,eng,Communication design for accessing cultural landscape - Design de Comunicação para o acesso à paisagem cultural
-0,-0,"Bosoni, Giampiero",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2015,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/987464,-0,"interior design, architettura, exhibit design ,allestimenti, Albini, Rogers, Pagano",01.1 Articolo in Rivista,1,eng;ita,"Per una ""profezia"" del design ""oltre l'architettura"" / For a design ""prophecy"" ""beyound architecture"""
-0,-0,"Crippa, Davide; Di Prete, Barbara; Fassi, Davide; Rebaglio, Agnese",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2015,-0,SHIDAI JIANZHU,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/989797,-0,"cluster, co-design, rice, cooperation",01.1 Articolo in Rivista,4,eng;chi,Rice Cluster Pavilion. Growth Reflections between Landscape and Datascape
-0,-0,"Selloni, Daniela",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2015,-0,EQUILIBRI,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/990061,-0,-0,01.1 Articolo in Rivista,1,ita,I servizi collaborativi per le città.
-0,-0,"Cautela, Cabirio; Simoni, Michele",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2015,-0,ECONOMIA DEI SERVIZI,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/996029,-0,--,01.1 Articolo in Rivista,2,ita,La gestione dei servizi creativi di design in outsourcing: trade-off manageriali e configurazioni organizzative
-0,-0,L. Collina,01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2015,-0,Time + Architecture,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/997531,-0,-0,01.1 Articolo in Rivista,1,eng;chi,What is a universal exhibition made of?
-0,-0,"Colombi, C.",01 CONTRIBUTO SU RIVISTA::01.2 Recensione in Rivista,-0,Comitato scientifico,2015,-0,JOURNAL OF MODERN ITALIAN STUDIES,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/978165,-0,-0,01.2 Recensione in Rivista,1,eng,Made in Italy: Rethinking a Century of Italian Design - Book review
-0,-0,"Ceconello, M.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,NAUTECH,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1000251,-0,-0,01.1 Articolo in Rivista,1,eng,The digital craftsman
-0,-0,"Michela, Rossi",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,NEXUS NETWORK JOURNAL,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1000307,-0,"Architectural perspective, Interior decoration, Anamorphosis",01.1 Articolo in Rivista,1,eng,Architectural Perspective Between Image and Building
-0,-0,"Rossi, Michela",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,JOURNAL OF THE INTERNATIONAL COLOUR ASSOCIATION,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1000313,-0,-0,01.1 Articolo in Rivista,1,eng,"Synaesthesia of colour, taste and mood: the Futuristic cuisine as a global art"
-0,-0,"Borghetti, Fabio; Malavasi, Gabriele",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,JOURNAL OF RAIL TRANSPORT PLANNING & MANAGEMENT,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/1000419,-0,Railway accessibility,01.1 Articolo in Rivista,2,eng,Road accessibility model to the rail network in emergency conditions
-0,-0,"Bertola, Paola; Vacca, Federica; Colombi, Chiara; Iannilli, VALERIA MARIA; Augello, Matteo",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,THE DESIGN JOURNAL,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1002993,-0,-0,01.1 Articolo in Rivista,5,eng,The Cultural Dimension of Design Driven Innovation. A Perspective from the Fashion Industry
-0,-0,"Bruglieri, Maurizio; Cordone, Roberto",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,ELECTRONIC NOTES IN DISCRETE MATHEMATICS,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/1003476,-0,-0,01.1 Articolo in Rivista,2,eng,Partitioning a graph into minimum gap components
-0,-0,"Celi, Manuela; Rudkin, Jennifer",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,FUTURES,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/1003493,-0,-0,01.1 Articolo in Rivista,2,eng,Drawing food trends: Design potential in shaping food future
-0,-0,"Zingale, Salvatore",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,RIVISTA ITALIANA DI FILOSOFIA DEL LINGUAGGIO,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1005163,-0,-0,01.1 Articolo in Rivista,1,ita,Semiotica del progetto: la via pragmatista
-0,-0,"Bruglieri, Maurizio; Mancini, Simona; Pezzella, Ferdinando; Pisacane, Ornella",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,ELECTRONIC NOTES IN DISCRETE MATHEMATICS,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/1005189,-0,-0,01.1 Articolo in Rivista,4,eng,A new Mathematical Programming Model for the Green Vehicle Routing Problem
-0,-0,"Souza, Patrícia Patrícia de Mello; Conti, Giovanni Maria",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,OPCIÓN,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/1005736,-0,Cultura de projeto; comunicação; ensino e design; cross fertilization; inovação.,01.1 Articolo in Rivista,2,por,Projetando para a inovação: A cross fertilization como método
-0,-0,"Mariani, Ilaria; Ackermann, J.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,CONJUNCTIONS,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1006022,-0,-0,01.1 Articolo in Rivista,2,eng,Fun by design: The game design activity and its iterative process as (playful) learning practices
-0,-0,"Andreoni, Giuseppe; Standoli, Carlo Emilio; Perego, Paolo",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,SENSORS,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/1006165,-0,wearable systems; textile sensors; ergonomics; human factors; sensorized clothes; smart textiles; sensor design,01.1 Articolo in Rivista,3,eng,Defining Requirements and Related Methods for Designing Sensorized Garments
-0,-0,"Mariani, Ilaria; Gandolfi, Enrico",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,INTERNATIONAL JOURNAL OF GAME-BASED LEARNING,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1006915,-0,-0,01.1 Articolo in Rivista,2,eng,Negative Experiences as Learning Trigger: A Play Experience Empirical Research on a Game for Social Change Case Study
-0,-0,"Souza, Patrícia de Mello; Conti, GIOVANNI MARIA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,BLUCHER DESIGN PROCEEDINGS,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1006959,-0,"design, moda, arquitetura, cross fertilization, inovação",01.1 Articolo in Rivista,2,por,CROSS FERTILIZATION: UM DIRECIONAMENTO PARA A INOVAÇÃO
-0,-0,"Rossi, Martina",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,TOUCHPOINT,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/1007532,-0,-0,01.1 Articolo in Rivista,1,eng,Design Doing: The service designer role in a society where everybody designs
-0,-0,"Stefano, Parisi; Valentina, Rognoli",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,MD JOURNAL,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/1008146,-0,-0,01.1 Articolo in Rivista,2,ita,Superfici Imperfette
-0,"OMA, Koolhaas, Venezia, Fondaco dei Tedeschi","Irace, Fulvio",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,ARQUITECTURA VIVA,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1008379,-0,-0,01.1 Articolo in Rivista,1,eng;spa,"Comercio con la historia. OMA, Fondaco dei Tedeschi in Venice"
-0,-0,"Colombo, Sara; Rampino, LUCIA ROSA ELENA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,INTERNATIONAL JOURNAL OF ARTS AND TECHNOLOGY,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1008383,-0,-0,01.1 Articolo in Rivista,2,eng,Telling without talking: dynamic products’ potential for non-verbal communication
-0,-0,"Guerrini, Luca; Gerosa, GIULIA MARIA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,ZHUANGSHI,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1010141,-0,-0,01.1 Articolo in Rivista,2,chi,Updating the Tradition: Italian Design in the First Decade of the New Century
-0,-0,"Fassi, D.; Galluzzo L.; De Rosa, A.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,PAD,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1012448,-0,-0,01.1 Articolo in Rivista,3,eng,CampUS: co-designing spaces for urban agriculture with local communities
-0,-0,"Guida, Francesco E.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1012519,-0,"design della comunicazione, grafica, branding, narrazione, informazione digitale",01.1 Articolo in Rivista,1,eng;ita,"Comunicare il viaggio: dalla guida al blog, dalla propaganda al branding"
-0,-0,"Ceppi, Giulio",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,L'IMPRESA,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1014373,-0,-0,01.1 Articolo in Rivista,1,ita,Blue economy dentro casa
-0,-0,"Crippa, Davide; DI PRETE, Barbara; Lonardo, Emilio",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,IDEA,info:eu-repo/semantics/closedAccess,-0,-0,http://hdl.handle.net/11311/1016034,-0,-0,01.1 Articolo in Rivista,3,eng,E-urbanism: strategies to develop a new urban interior design
-0,"CMF design, materiali, design primario, Trini Castelli","Bosoni, G.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,ABITARE,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1017974,-0,-0,01.1 Articolo in Rivista,1,eng;ita,"Clino Trini Castelli, La pratica della lungimiranza - The Practice of Foresight"
-0,-0,"Bosoni, G.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,DOMUS,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1017976,-0,-0,01.1 Articolo in Rivista,1,eng;ita,Le mutazioni del contract - The Changing Contract Sector
-0,-0,"Bosoni, G.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,APPROACH,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1017978,-0,-0,01.1 Articolo in Rivista,1,eng;jpn,Aoi's Planned Hope
-0,-0,"Bosoni, G.; Lecce C.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,ZHUANGSHI,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1017979,-0,"Italian design, modo italiano",01.1 Articolo in Rivista,2,chi,"The Substance of Italian Design: Reflecting on the Essential Characters of the ""Modo"" of Design in Italy"
-0,-0,"Bosoni, G.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,CARTADITALIA,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1018137,-0,"design italiano, maestri,",01.1 Articolo in Rivista,1,eng;ita;fre;dut,"L'âge d'or dei ""maestri"" del design italiano, The âge d'or of the ""masters"" of italian design, L'âge d'or des ""maîtres"" du design italien, De 'gouden eeuw' van de 'meesters' van het Italliaanse design"
-0,-0,"Biamonti, Alessandro",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,DIID. DISEGNO INDUSTRIALE INDUSTRIAL DESIGN,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1018221,-0,"Design, Innovazione sociale, Prodotto, Emergenza,",01.1 Articolo in Rivista,1,eng;ita,Nuvole in viaggio
-0,-0,"Casciani, Daria; Musante, Fulvio; Rossi, Maurizio",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,CULTURA E SCIENZE DEL COLORE / COLOR CULTURE AND SCIENCE,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018222,-0,-0,01.1 Articolo in Rivista,3,eng,Domestic Horticultural – Centric Lighting Design
-0,-0,"Rossi, Maurizio; Rizzi, Alessandro; Bonanomi, Cristian; Siniscalco, Andrea",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,JOURNAL OF THE INTERNATIONAL COLOUR ASSOCIATION,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018223,-0,-0,01.1 Articolo in Rivista,4,eng,The colour consultant training for the future: a holistic view of design and technologies
-0,-0,"Musante, Fulvio; Rossi, Maurizio",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,LUCE,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1018224,-0,-0,01.1 Articolo in Rivista,2,eng,The evaluation of flicker in LED lighting systems - La valutazione del flicker nei sistemi di illuminazione a LED
-0,-0,"Gentili, Helena; Casciani, Daria;",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,PAD,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018545,-0,-0,01.1 Articolo in Rivista,2,eng,Envision the nocturnal territory: Urban lighting as a design strategy for the recovery of places
-0,-0,"D'Alesio, Carlo; Gentili, Helena; Casciani, Daria",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Comitato scientifico,2016,-0,LUCE,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1018547,-0,-0,01.1 Articolo in Rivista,3,eng;ita,GENIUS LUCI - Il primo museo di illuminazione urbana all’EUR di Roma
-0,-0,"Sedini, Carla; Fois, Luca",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,PAD,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018685,-0,-0,01.1 Articolo in Rivista,2,eng,"Milano, Zona Tortona. Understanding a place branding strategy built upon history, visions and design."
-0,-0,"Parente, Marina; Sedini, Carla",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,PAD,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018730,-0,-0,01.1 Articolo in Rivista,2,eng,Editoriale #13. Which Design for which Territories?
-0,-0,"Parente, Marina",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,PAD,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018732,-0,-0,01.1 Articolo in Rivista,1,eng,Design for Territories as reflective practice
-0,-0,"Selloni, D.; Manzini, E.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,STRATEGIC DESIGN RESEARCH JOURNAL,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1018785,-0,-0,01.1 Articolo in Rivista,2,eng,Policy constellations as ecosystems of design actions: Exploring three cases of social innovation policies in Italy
-0,"Design degli Interni, Abitare, Società","Guerrini, Luca",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,"Sì, ma tipo non specificato",2016,-0,IL CORRIERE DELLA SERA,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1018916,-0,-0,01.1 Articolo in Rivista,1,ita,"Crolla un ""muro"". In soggiorno una società fluida"
-0,-0,"Lawson, Stuart; Gray, Jonathan; Mauri, Michele",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,OPEN LIBRARY OF HUMANITIES,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1019018,-0,-0,01.1 Articolo in Rivista,3,eng,Opening the Black Box of Scholarly Communication Funding: A Public Data Infrastructure for Financial Flows in Academic Publishing
-0,"Design della comunicazione, oggetti, superficie, grafica, narrazione","Bucchetti, VALERIA LUISA",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,MD JOURNAL,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1019026,-0,-0,01.1 Articolo in Rivista,1,ita,Abiti grafici. Scritture di superficie e segni di identità
-0,"Design dell’informazione, Dati generati da dispositivi mobili, Mappatura dei comportamenti, Strumenti visuali, Scoperta di pattern.","Profeta, Giovanni",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,MD JOURNAL,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1019041,-0,-0,01.1 Articolo in Rivista,1,ita,Osservare la città connessa - Strumenti visuali per la mappatura di dinamiche quotidiane
-0,-0,"Scullica, Francesco; Elgani, E.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,DOMUS,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1019070,-0,"Hotel, interior design, contract design, ospitalità",01.1 Articolo in Rivista,2,eng;ita,Design dell'Ospitalità
-0,-0,"Scullica, F.; Elgani, E.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,DESIGN DIFFUSION NEWS,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1019077,-0,-0,01.1 Articolo in Rivista,2,eng;ita,Neri&HU Projects
-0,-0,"Bionda, Arianna",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,NAUTECH,none,ELETTRONICO,-0,http://hdl.handle.net/11311/1019086,-0,-0,-0,1,eng,Design for Mediterranean Emergency
-0,-0,"Bionda, Arianna",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,NAUTECH,-0,-0,-0,http://hdl.handle.net/11311/1019094,-0,-0,01.1 Articolo in Rivista,1,eng,1001 vela cup: training and innovation on the water in Venice
-0,-0,"Ferrara, M., Lecce, C.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,THE RADICAL DESIGNIST,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1019117,-0,-0,01.1 Articolo in Rivista,1,eng,MADEC. Material Design Culture
-0,-0,"Camocini, Barbara; Petrillo, Daniela; Rebaglio, Agnese",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,IDEA,info:eu-repo/semantics/closedAccess,STAMPA,-0,http://hdl.handle.net/11311/1019130,-0,urban interior design; place activation,01.1 Articolo in Rivista,3,eng,Reloading Spaces: How design makes urban spaces more liveable
-0,-0,"Mora, E.; Rocamora, A.; Volonte', P.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,INTERNATIONAL JOURNAL OF FASHION STUDIES,info:eu-repo/semantics/openAccess,-0,-0,http://hdl.handle.net/11311/1019149,-0,-0,01.1 Articolo in Rivista,3,eng,In this issue
-0,-0,"Mora, E.; Rocamora, A.; Volonte', P.",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,INTERNATIONAL JOURNAL OF FASHION STUDIES,info:eu-repo/semantics/openAccess,STAMPA,-0,http://hdl.handle.net/11311/1019152,-0,-0,01.1 Articolo in Rivista,3,eng,Feeding the imaginary
-0,-0,"Baule, Giovanni",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,-0,2016,-0,GIORNALE DELLA LIBRERIA,info:eu-repo/semantics/closedAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1019192,-0,"Design editoriale, design grafico, FOTOGRAFIA, libri",01.1 Articolo in Rivista,1,ita,Sulla corteccia del libro. La traduzione fotografica
-0,-0,"Baule, Giovanni; Quaggiotto, Marco",01 CONTRIBUTO SU RIVISTA::01.1 Articolo in Rivista,-0,Esperti anonimi,2016,-0,STUDIES IN MATERIAL THINKING,info:eu-repo/semantics/openAccess,ELETTRONICO,-0,http://hdl.handle.net/11311/1019194,-0,-0,01.1 Articolo in Rivista,2,eng,Cartographic  Interfaces for Hybrid Spaces: Communication Design in the Spatial turn.
